Open,High,Low,Volume,Close
10323,10495,10180.09961,14424,10309.9502
10358,10500,10271.04981,7061,10349.9502
10299,10384.25,10165.09961,6595,10185.75
10210.2002,10345,10101.04981,8360,10162.5
10214.65039,10290,10080.09961,6749,10121.5
10145.04981,10251.25,10060.09961,6382,10212.79981
10220.04981,10330,10195,5460,10204.40039
10280,10410,10100,17286,10273.79981
10331,10420.09961,10220,11685,10272.75
10299.9502,10355,10220,8326,10238.9502
10389.9502,10690,10260.04981,29077,10608.15039
10590.84961,10674,10451.04981,13905,10477.90039
10505.04981,10575,10212,7645,10327.5
10300,10350,10213.34961,6445,10251.4502
10298.90039,10388,10250,8211,10303.5
10309.90039,10445.5,10252,7169,10277.4502
10270.04981,10398.90039,10270.04981,4777,10342.4502
10272,10482,10200,5722,10225.59961
10250,10310.34961,10205,3119,10232.7002
10304.40039,10304.40039,10151,4983,10177.09961
10298.7002,10450.09961,10125.09961,6258,10162.15039
10200,10268.9502,10094.9502,6228,10194.2002
10199.79981,10250,10149.9502,2816,10161.09961
9710,10265,9710,4059,10206.4502
10206.4502,10378,10172.29981,5634,10256.34961
10297.9502,10333,10095.04981,7447,10135.5
10025,10125.04981,9900,12444,9966.900391
9998.950195,10300.59961,9865,30187,10174.29981
10235,10278,10080,18518,10163.90039
10169.54981,10330,10163.84961,7421,10293
10305.54981,10420,10232.9502,11439,10250
10228.59961,10343.9502,10170,5424,10274.09961
10274.04981,10400,10259,5785,10307.34961
10349.7002,10397.9502,10260,6092,10282.54981
10250,10294.9502,10166,5667,10196.15039
10200.04981,10257.4502,10080.9502,6104,10103
null,null,null,null,null
10029.04981,10172,10029,3884,10136.59961
10200.5,10229,10100,4143,10155.15039
10117.54981,10280.15039,10004.09961,6549,10068.90039
10100.4502,10159,10005.09961,2471,10037.65039
10094.90039,10129.90039,9770.049805,7885,9889.299805
9950,10040,9921.150391,5310,10001.40039
10050,10135,9990,6516,10070.34961
10110.34961,10110.34961,9990,2580,10009.75
10065,10101.5,9990,6196,10000.34961
10098.75,10130,10025,17490,10046.15039
10123.84961,10700,10050,36055,10517
10526.15039,10999.40039,10451,31404,10943.7002
10901,11138,10860.5,12182,10902.90039
10907,11250,10801,16748,11180
11205,11824.9502,11185,47880,11641.59961
11731.75,11819.90039,11570,19921,11767.15039
11909,11948,11700,20324,11786.5
11861.90039,12184.2002,11810.25,24899,12140.34961
12180,12323,11984.9502,16679,12241.40039
12300,12480,12250.04981,23038,12319.65039
12339.9502,12370,12000.15039,13982,12086.75
12124.9502,12209.25,12005.29981,10045,12142.34961
12155.79981,12300,12114,8556,12229.04981
12278,12500.79981,12056.09961,14293,12367.34961
12472,12589,12202.2002,14373,12491.90039
12492,12630,12400,14748,12535.54981
12499.54981,12590,12412.04981,6371,12452.25
12504,12648,12440,8998,12598.5
12601.04981,12750,12580,7548,12723.7002
12749.9502,12818,12490,16265,12507.15039
12508,12760,12508,6582,12694.75
12745.25,12850,12700,7164,12818.9502
12927,13380,12879.84961,20619,13243.25
13312.40039,13435,13256,12217,13316.2002
13351,13365.9502,13124.15039,10213,13279.09961
13240,13418.40039,13221.29981,7307,13361.09961
13375,13439.9502,13265,7509,13288.79981
13301,13420,13200,10356,13346.2002
13400,13849.9502,13380,33042,13786.4502
13787.79981,13874,13612.59961,13819,13647.29981
13903.90039,13903.90039,13460,7241,13473.40039
13488,13585.7002,13225,10982,13509.04981
13529.84961,13622.79981,13465,10540,13557.84961
13475,13704.84961,13360,9331,13404.25
13372,13474.2002,13252.2002,7257,13283.34961
13399,13450.5,13242.90039,5817,13336.40039
13394.25,13509.9502,13351,5446,13450
13460,13570,13350,4692,13419.79981
13250.04981,13474.04981,13072.15039,5692,13234.04981
13244,13332.84961,13025,7752,13064.04981
13075,13351,12930.25,5805,13286.09961
13372,13419.9502,13230,2870,13260.4502
13191.54981,13388.79981,13025.04981,4938,13060.5
13094.65039,13248.79981,13008.9502,5011,13098.75
13133.9502,13216.84961,13035,4026,13138.84961
13198,13315,13140,4732,13220.7002
13228.75,13390,13200,5085,13233.75
13234.04981,13250,13060,4714,13146.7002
13372.84961,13372.84961,13187.09961,4631,13245.59961
13298.84961,13448.9502,13050,10910,13169.75
13250,13530,13220.2002,16332,13408.90039
13489.9502,13489.9502,13260.04981,5103,13313.09961
13251.04981,13400.9502,13115.54981,6593,13206.29981
13279.75,13296.9502,12865,8151,12907.75
12900,12902.84961,12246.9502,12818,12313.7002
12353.4502,12551.7002,12015,14508,12486.79981
12590.04981,12590.04981,12382,4319,12463.34961
12695.90039,12695.90039,12412.29981,5316,12620.4502
12644.04981,12750,12555.4502,4809,12689.5
12621,12698.5,12301.5,5010,12353.59961
12365,12505,12160,12339,12388.84961
12400,12415.2002,12250,5098,12294.90039
12297.2002,12300.04981,12126.65039,4374,12220.4502
12338.9502,12550.59961,12060,7171,12200.79981
12260.90039,12314.54981,11261.09961,26188,11427.75
11379,11694.65039,11111.65039,6928,11572.7002
11669,11779.9502,11418,10373,11593
11684.29981,11970,11625,6343,11902.84961
11970,12256,11925.09961,7783,12181.29981
12170,12641.9502,12133.25,10505,12597.2002
12756.4502,13020,12550.29981,15067,12977.25
13124.25,13124.25,12851,10582,12909.65039
12555,12973.75,12480.90039,8673,12785.79981
12888,12888,12580,5187,12657.54981
12501.5,12975,12390,11171,12923.90039
12917,13000,12685.04981,6699,12711.90039
12650,12680,12500.04981,3817,12602.04981
12724.79981,12839.9502,12138.29981,9481,12394.59961
12302,12468,11901,9425,11966.5
11976,12067.90039,11602.04981,11199,11674
11799.4502,11799.4502,11510,5198,11610.04981
11750.04981,11810.04981,11625,6320,11676.15039
11742,11780.9502,11263,7790,11617.9502
11776.79981,12238,11581.5,11383,11971.79981
12140,12140,11900,4792,12073.79981
12180,12234,11972,5004,12190.84961
12050,12567.2002,11810.04981,6627,11985.40039
11935,12028,11750,5789,11772.79981
11800.9502,11970,11777,3660,11886.59961
11801,11980,11780.25,2377,11827.79981
11855,12116.34961,11485,8057,11547.34961
11512,11799.9502,11432.40039,6489,11694.9502
11890,12567.2002,11560.09961,5808,11675.84961
11680,11800,11450,3298,11713.29981
11813,11979.65039,11650,4344,11865.65039
11876.4502,12394,11876.4502,17019,12349.75
12549,12549,12201,11372,12303.59961
12304,12970,12270,32151,12901.4502
12930,13270.29981,12801,15037,13224.54981
13224,13920.04981,13050,30925,13827.7002
13815.04981,14139.2002,13568.34961,44291,13672.65039
13700,13890,13450,11391,13592.7002
13627,13816.54981,13600,11217,13663.4502
13820,13825.84961,13118,12477,13379.34961
13450,13640,13305,12963,13395.29981
13550,13660,13280,15379,13567.5
13588.34961,14226.90039,13405.04981,24313,14118.79981
14170,14330,14042.09961,18227,14183.9502
14210,14705,14016,29703,14616.7002
14600,14895,14512.29981,19463,14739.9502
14752,15008.7002,14720.04981,14646,14837.5
14899.79981,14900,14575.5,8509,14652.84961
14610.09961,14928.75,14610.09961,13029,14850.15039
14800,15250,14800,17167,15152.40039
15030.04981,15329.9502,15030.04981,10937,15178.65039
15204,15204,14921,9062,14992.40039
15030,15220,14975,7887,15001.34961
14986,15250,14986,12352,15182.7002
15190,15499,15190,12226,15373.40039
15345,15375,14810,11765,14916.40039
15140,15380,14823.7002,10207,15267.75
15297,15450,15218.79981,7563,15397.25
15350,15450,15235.09961,5521,15382.15039
15448,15448,14916,9254,15141.04981
15142,15240,14900,11287,15005.4502
14960,15180,14871.09961,6501,14895.09961
14805.40039,15138,14805.40039,6048,15032.79981
14979.90039,15422,14920.25,11208,15169.34961
15050,15350,15050,8228,15274.7002
15150,15310,15108,4986,15200.59961
15200,15359.90039,14928,8512,14992.34961
15200,15210,14721,9016,14752.34961
14700,14719.79981,14355,8600,14460.2002
14400,14775.4502,14400,5765,14677.7002
14470,14569,14257.09961,7936,14331.34961
14325,14568.9502,14213,7422,14311.90039
14399,14400,14145.34961,5908,14298.09961
14060,14394.75,14060,6162,14164.75
14230,14275,14020,8130,14109.15039
14050,14050,13620,8605,13769.25
13700,13769.90039,12700.04981,19777,12933.15039
13000,13308.04981,12180,17951,12305.90039
12598,12908,12251,18072,12652.54981
12759.90039,12825,12280.79981,6413,12355.29981
12470,12709.9502,12456.54981,10913,12524.09961
12700,13019.9502,12605.04981,10404,12926.15039
12875,12980,12760,8718,12918.4502
12950,13084,12760,7963,12804.7002
12750,12750.04981,12253.09961,12296,12305.7002
12475,12553,12280.04981,9049,12431.90039
12510,12661.5,12070,14767,12269.9502
12225,12299.9502,12050,6574,12207.90039
12498,12528.7002,12260,8145,12475.9502
12450,12675,12435,7639,12501.15039
12412,12744.59961,12412,6834,12661.40039
12701,12790,12523.79981,4420,12605.2002
12650,12908.90039,12462.2002,8679,12837.84961
12709,12799,12511,5238,12576.84961
12715,12735,12455.59961,11901,12594.5
12725,13650,12600.09961,28775,13588.34961
13650,14278.79981,13611,38653,13819.59961
13690,14450,13690,28065,14397.25
14411,14813.9502,14300,23879,14386.5
14299,14620,13682,20715,13811.34961
13780,14723.7002,13640.09961,71698,13850.15039
14149,14187,13702.09961,23941,13793.40039
13793.40039,13933.2002,13600,10653,13637.2002
13725,13754.7002,13110.04981,12290,13181.29981
13197,13325,12770.29981,15135,13217.4502
13495,13495,12725,13259,12855.79981
12947,13069,12631,11869,12735.25
12795,12975,12601,10062,12744.54981
12745,12745,12311,10813,12504.04981
12403,12946.2002,12403,8913,12846.4502
12722,13134.7002,12722,6727,12984.84961
13220,13500,13002.04981,12389,13450.04981
13470,14211,13373.09961,23485,14134.75
14200,14332.9502,14035,10459,14173.9502
14199,14264.40039,13310.04981,12492,13409.84961
13400,13400,12800.04981,8885,13114.84961
13000,13516,12820,13769,13475.2002
13625,13817.84961,12860.04981,12172,12953.75
12824,13292,12716.40039,12661,13044.79981
12951,13319,12950,8894,13202.25
13205,13375.75,13124,7335,13237.2002
13250,13250,12851.04981,4267,12901.65039
12801,12988.79981,12550,7384,12925.09961
13000,13239.29981,12905.15039,11233,13127.9502
13070,13230,12780.59961,9495,12893.9502
12940,13668,12940,17007,13582.54981
13690,13780.04981,13000,14466,13033.25
13188,13536.15039,13050,10306,13421.54981
13637,13715,13020.40039,17924,13101.4502
13200,13280,12950,12822,12985.84961
13100,13300,13051,12922,13076.29981
13176.29981,13176.29981,12740,17882,12788.79981
12900,13130.65039,12711.04981,13541,12893.09961
12924,13039.90039,12760,7066,12823.79981
13154,13154,12725.04981,6917,12821.79981
12872,12925.4502,12735,5343,12824.40039
12921,12981.90039,12820,3457,12859.15039
13099,13278,12902.34961,13448,13169.34961
13180,13369.65039,12670,14535,12990.59961
12950,12960.29981,12826,4005,12851.04981
12839.15039,13060,12801,5981,12842.7002
12845,12980,12800,7020,12833.09961
12783,12949.90039,12720,7877,12792.04981
12855,13722,12830,42694,13472.54981
13311.04981,13580,13301,10736,13385.04981
13385.04981,13950,13290,24791,13855.65039
13944.29981,14666,13930,33072,14549.25
14455,14671,14235.7002,25383,14389.04981
14400.09961,14899,14300,22347,14824.04981
14999,15135.65039,14700.5,22885,14991.40039
14890,14998,14717.04981,10139,14867.4502
14850,14949,14630,8993,14671.54981
14800,15300,14760.09961,21395,15184.34961
15100,15450,15050.09961,14462,15335.75
15400,15437.9502,15030.40039,8313,15086.90039
15149,15300,15057.59961,5976,15114.79981
15149,15339.9502,15024.25,6255,15265.54981
15201,15385.65039,15150,6679,15297.79981
15120,15824.79981,15100,18214,15721.90039
15702,15849,15479.9502,8284,15638.90039
15674.29981,15950,15526,11473,15643.65039
15487,15690,15376.15039,6306,15472.65039
15305,15649.9502,15300,3430,15353.5
15400,15653.90039,15301.09961,6719,15541.09961
15594,15787,15510,6114,15645.4502
15600,15800,15589.9502,11279,15751.09961
15779,16144,15640.7002,11597,16020.40039
15962,16744.69922,15852,20876,16646.25
16663.05078,16840,16422,11521,16466.59961
16599,16599,16151,5133,16182.84961
16200,16540,16134.04981,4997,16404
16211.7002,16770,16211.7002,10840,16591.44922
16501,16700,16340,11747,16417.30078
16300,16699,16300,8924,16507.19922
16598.94922,16690.5,16500,3241,16523.40039
16730,17020,16525.15039,10136,16977.90039
16950,17210,16900.05078,13077,16982.65039
17050,17179.65039,16791.84961,8068,16861.90039
17077,17078,16810.59961,6485,16836.30078
17034,17085,16723,5579,16851.19922
17040,17199,16960,5655,17155.34961
17055,17759,17030,17379,17668.40039
17700.09961,17930,17594.25,13062,17696.80078
17725,18025,17480,21944,17552.15039
17499,17500,17070,28894,17348.90039
17487,17487,17211,9107,17364.5
17312,17438,17118,8181,17265.05078
17308,17548.84961,17150,14145,17406.80078
17520,17625,17351,10441,17494.94922
17500,17885,17422,11593,17830.19922
17898.90039,17994.94922,17680.05078,8333,17735.09961
17689.84961,18585,17555.19922,24207,18513.5
18410,19210,18101.90039,30552,19115.94922
19012,19770,19012,43211,19567.34961
19450,19874,19020,47209,19124.19922
19100,19840,19100,26995,19786.84961
19813,20199,19620,26880,19744.59961
19820,20075,19760.09961,17134,19898.05078
19979,20106.75,19710,10036,19795.34961
19750,20225,19675.25,32238,19831.25
19735,19880,19511,14093,19627.09961
19760,19849.80078,19541.30078,12728,19603.90039
19623.65039,19779.75,19000.05078,23870,19072.94922
19149,19449.34961,19120,15268,19408.59961
19590,19629.94922,19180,15356,19260.59961
19347,19439.94922,19170.09961,8550,19364.40039
19399,19499.90039,19216,6371,19276.94922
19366,19444,18956.30078,10813,19019.84961
19001,19249,18905.09961,11415,19162.65039
19174,19439.94922,19046.09961,13030,19287.94922
19349,19450,19056.05078,7225,19120.34961
19170,19300,19000,6721,19075.94922
19150,19249.94922,19023.30078,6314,19153.09961
19105,19299.90039,19002,6476,19101.5
19170,19289.94922,18925.5,7724,19124.75
19170,19420,19103.05078,8600,19264.25
19519,19519,19210,2863,19271.84961
19271.84961,19920,19151,18815,19824.80078
19899,20155,19421,17950,19522.75
19551,19733.55078,19422,8857,19610.80078
19612,19769.94922,19560,5115,19624.69922
19624.69922,20049,19570,9540,19953
20050,20149,19370,12486,19408.84961
19549,19550,19211.19922,6638,19249.75
19175,19244.94922,18740,7680,18804.69922
18785.75,19148.65039,18645,5420,19034.34961
19000,19150,18855.30078,3995,18948.65039
18900,19247.5,18670,4941,19030.09961
19287,19530,19112.30078,8039,19433.94922
19450,19850,19350,11770,19676.75
19470,20020,19305,10185,19895.15039
19906,20125,19730,12958,19925.44922
19835,20060,18985,33650,19378.34961
19050,19250,18686.40039,18591,18807.80078
18944,19159.94922,18740,10721,18832.65039
19085,19210,18911.05078,8957,19161.94922
19250,19250,18900.19922,4156,19182.44922
19050,19224,18830.55078,5702,18890.30078
18900,19098.94922,18703,4215,18897.59961
18850,19089.5,18771.15039,3417,18890.69922
18710,18999.94922,18701.80078,3788,18850.15039
18732,19200,18732,4301,19113.25
18913,19194,18802,6359,18834.30078
18840,19120.5,18840,7264,18918
18914,19172.34961,18910,3717,19002.55078
19002,19175,18991.69922,4038,19085.75
19091.25,19220,19000,7390,19026.55078
19045.69922,19198,19020,3463,19086.75
19010,19200,19000.19922,4444,19098.75
19190,19699.90039,19075,12180,19633.34961
19699.90039,19749.94922,19421,6462,19478.55078
19499,20550.05078,19448,19966,20367.59961
20460,20625,20240,12453,20412.34961
20400,20780,20150.05078,9041,20663
20679.94922,20975,20560.05078,14300,20785.90039
20605,20950,20605,15839,20844.40039
20850,20980,20595,7729,20671.05078
20700,21100,20530,6703,20943.44922
21095,21650.30078,20760.5,17091,21591.84961
21670,21790,21450.05078,9292,21583.15039
21585,21604.90039,21270.59961,4633,21453.80078
21351,22450,21351,30470,22300.90039
null,null,null,null,null
22518.90039,22588.94922,22065,11344,22167.05078
22294,22450,22000,22250,22205.69922
22239.90039,22320,21770,13012,21863.69922
21701,22156,20773.34961,21138,21118.34961
21350,21674,21151,9983,21459.15039
21685,21988.80078,21459.15039,7958,21788.75
21810.69922,21974.90039,21610,5416,21669.34961
21910,22344,21651.25,16004,22276.34961
22399,22399.19922,21931,10453,22216.94922
22222,22477.80078,22010,10538,22379.90039
22326.75,22488,22251,6469,22290.69922
22305,22525,22180,4261,22388.25
22599,22749,21969.94922,12285,22146.75
22200,22998.90039,22140,11515,22837.34961
22850,23500,22800.05078,16263,23464.19922
23400,23690,23350,9293,23454.94922
23450.25,23835,23450.25,12911,23750.05078
23773.90039,23899,23350,9145,23568.25
23600,25925.05078,21380,71887,22228.59961
22088,22483.94922,21511,46676,21697.40039
21697.40039,21697.40039,21697.40039,0,21697.40039
21500,22000,20251,48382,20428.5
20399,20924.94922,19816.09961,40884,20656.34961
20735,20999,20525,10505,20721.55078
20678,20890,20375,7578,20528.55078
20575,20790.05078,20502.5,6697,20714
20677,20930,20607,3462,20641.05078
20642,20905,20642,5216,20812.65039
20605,20925,20604.5,7792,20761.25
20632,21392,20632,8068,21287.94922
21290.09961,21498,21052,10443,21417.19922
21450,21747,21410.05078,6906,21602.25
21675,21784.94922,21200,6127,21404.80078
21409,22046.94922,21259,9202,21902.30078
21902.15039,22029.94922,21510,6651,21584.75
21950,22670,21715,9590,22222.80078
22161,23000,22161,4635,22820.19922
22905,23002.19922,22567.30078,5187,22775.90039
22769,22975,22401,7873,22445.30078
22542.94922,23045,22542,5556,22833.44922
22850,23278.59961,22850,5095,23143.5
23200,23390,22750.05078,9200,23076.44922
23098,23100,22550,5540,22731.69922
23020,23020,22551,10582,22880.94922
22800,23098.80078,22800,2554,22936.09961
22710,22920,22653.05078,3759,22733.30078
22506,23130,22506,5101,23009.15039
22985,23300,22950,3628,23198.44922
23189.40039,23300.05078,23055.09961,2060,23142.40039
23012,23921.65039,23012,7363,23848.40039
23900.05078,24548,23900.05078,9635,24340.19922
24150,24635,24122,4142,24585.90039
24560,24634.65039,24192.94922,6130,24242.75
24265.05078,24599,23655,7476,23785.30078
23784,24085,23705.59961,2877,23866.94922
23800,24079.15039,23200,5082,23279.05078
23250,23410,22448.94922,6487,22804.59961
22801.69922,23550,22801.69922,5179,23469.30078
23400,23888,23400,5118,23483.90039
23332,23749.94922,23200,2692,23312.15039
23263,23500,23110.05078,1916,23180.5
23300,23697.94922,23250,4893,23610.90039
23601,24048,23601,5502,23798.05078
23521,23950,23406,5333,23490.59961
23580,23687,22986.94922,10634,23159.09961
23340,23550,23110.5,5171,23176.30078
23199.59961,23670,23199.59961,3791,23611.59961
23699.80078,23775,23500,2941,23649.75
23750,24034.5,23658.84961,8725,23866.05078
23875,24049,23550,3469,23732.40039
23970,23970,23572.59961,3614,23742.44922
23750,23859.94922,23540,2195,23620.84961
23750,23750,22766,4275,22957.75
23001,23250,22651.05078,4559,22833.59961
22801.25,23132.80078,22050,10259,22445.05078
22500,22660,21360.05078,7696,21617.09961
21617.09961,21899,21001,4221,21513.90039
21655,21988,21610,3130,21906.75
22460,22924.15039,21625,10086,22821.30078
22700,23350.09961,22700,7536,23288.55078
23099,23474.94922,22880,6292,23311.65039
23335.09961,23549,23130.05078,3476,23211.84961
23399,23399,22905,4349,22992.05078
22999,24768.65039,22450,59158,24332.30078
24499,24680.65039,23701.19922,19603,23858.09961
24089,24089,23336.59961,5951,23719.69922
23725,23990,23500,3640,23594.44922
23551,23749,23312,3682,23584.65039
23600,23675,23255.75,4987,23337.19922
23265,23950,22999.94922,9108,23324.15039
23280.09961,23750,23280.09961,4992,23694.55078
23626,23899,23500,3552,23788.40039
23555.19922,23868.94922,23430,6894,23524.25
23484.25,23685,23350.05078,4190,23585.05078
23504,23749.84961,23360,2867,23434.34961
23795,23797.94922,23238,4763,23360.19922
23336,23599,23336,3665,23399.84961
23360,23567.80078,23275,3867,23329.65039
23300,23470,23260,1704,23364.94922
23300,24150,23275.05078,5525,24097.94922
24050,24444,23815.15039,5648,24315.55078
24299,24299,24020.05078,3215,24163.80078
24165,24345,24025,3649,24214.84961
24250,24400,24199.25,2579,24325.15039
24325.15039,24379.94922,24065,2870,24112.90039
24005.05078,24211.94922,23900,3073,24047.30078
24112.90039,24320,24002.05078,2907,24255.40039
24013,24270,23953.15039,2561,24030.94922
24114.44922,25299,24080,14553,25264.15039
25201,25850,25201,10606,25607.15039
25600,25797.84961,25151.05078,12641,25605.5
25578,27104.40039,25325.05078,21789,26721.15039
26730,27561,26525,18623,27159.69922
27170,31099,27159.69922,70854,29580.69922
29735,30299.90039,29625,32100,29907.59961
29897,31513.84961,29701,47833,31058.80078
31200,31700,31010,33972,31260.40039
31001,31774.90039,31001,20476,31184.90039
31133,31849.84961,31010.05078,18237,31426.75
31570,32098.69922,30150,32147,30292
30695,31440,30013,31288,31307
31101,31739.75,31005,18562,31523.69922
31570,32120.05078,31450,16044,31748.5
31599,31950,31337,11229,31601.25
31660,31850,30900,14425,30977.15039
31012,31470.05078,30701,11627,31340.59961
31261,31608,30850,12503,30963.30078
31050,31400,29848,18567,30745.69922
30800,31190,30708.25,8361,31036.05078
30950,32880,30868.55078,37941,32681.94922
32650.25,32900.05078,31550,18459,31674.25
31798,32285,31499.65039,15962,31853.30078
31830,32282,31656,10932,32090.34961
32220,32397.84961,31935.05078,6864,31977.44922
31950,32348,31586,9986,31675.84961
31540,31859.94922,31533.19922,6397,31662.90039
31899,32000,31011.09961,9998,31217.44922
31217.44922,31217.44922,31217.44922,0,31217.44922
31209,31575,30132.75,12136,30482.90039
30301,30900,30113,6907,30323.19922
30933,30933,30135,5422,30240.05078
30266.05078,30960,30222,12106,30634.15039
30840,30900,30633.94922,4148,30747.80078
30949,31000,30610,5710,30742.5
30712,31239.90039,30674,6874,31067.25
31151.09961,31258,30922.19922,5193,31071.44922
31100,31298,30775,26326,30897.19922
30999,31774,30952,8708,31315.65039
31450,32029.94922,31320.05078,9882,31828.25
31555,32720,31555,13324,32428.80078
32590,32667,32101,5103,32336.30078
32299,32741,32203.19922,6451,32380.84961
32450,32700,32245,6156,32634.55078
32675,33390,32145.34961,31378,32286.09961
32499.90039,32500,32050.5,5315,32244.75
32260,32606.40039,32215.65039,7441,32355.25
32679.80078,32770,32210,6337,32621.19922
32663,33400,32440,6945,32618
32798.85156,33049.80078,31666,11759,32095.80078
32271.55078,32300,31700.05078,5399,32044.90039
31950,32050,31600,7480,31676.05078
31700.09961,32222.05078,31700.09961,6207,31921.69922
31990,32178.90039,31520,7214,31714.25
31860,33379.94922,31725,47448,32989.69922
33400,33675,32880,24604,33151.19922
33298,33980,33200.05078,15032,33543.69922
33601.10156,33849.94922,33470,7839,33532.75
33699,34400,33450,17395,34281.44922
34330,37697,34225.10156,60690,37496
37780,39499,37250.19922,73538,37615.25
37900,38623.05078,37719.05078,21190,38051.89844
38150,38640,37400,19849,37831.64844
37879.89844,38180,36418,23160,37073.25
37070,37568,36798.25,13632,37224.19922
37453,38024.94922,36535.05078,21434,37674.80078
37900,38176,37399.94922,12657,37747.39844
37400,38062.69922,37369.89844,11312,37880.14844
37514,37899,37025,12109,37210.94922
37000.10156,37300,34565.10156,27540,35561.25
35940,37351,35653.44922,21610,37146.19922
37599,38314,36700,18894,37871.14844
38005,38196.94922,37223.94922,12180,37472.64844
37540,37698,36820.19922,11739,36935.64844
36999,37250,35786,27999,36186.44922
36499,37271.35156,36210,7358,36442.94922
36719.89844,38490,36501,30912,38414.44922
38411,38650,37800,16378,37923.80078
37923.80078,38455.10156,37531.89844,14571,37918.55078
37950,38320,37848.35156,9595,37981.35156
38150,38400,37981,11099,38192.25
38299,39390,38000,38178,38477.30078
38350,38350,37350,15734,37460
37499,37724.94922,37011,10795,37381.05078
37790,38200,37712.55078,13462,38076.5
38400,38489.5,37500,11069,37707.25
37799,38300,37611,11590,38094.44922
38150,38400,38002.35156,9242,38170.10156
38180,38388,37925.85156,8681,38235.35156
38460.35156,38798,38011.14844,11451,38321.39844
38400,39874.05078,38140,24081,39161.75
38925,39950,38925,17565,39496.10156
39700,39980,39400.10156,15524,39513.19922
39540,39679.94922,38800.05078,8900,38902.64844
38999,39485.55078,38959,10228,39146.55078
39550,39599,38420,10573,38728.14844
39005,40250,38801.44922,20521,39944.60156
40049,40307,39501.5,9457,39729.55078
39900,40100,39599,8400,39901.5
40000,40290,39651,7726,40036.89844
40000,40480,39900.05078,7555,40218.25
40397,41150,40253.55078,16966,40623.39844
40674,40850,39700,8193,40056.30078
40150,40268,39650,4235,39729.10156
39850,39974,38500,7886,38837.39844
38849.89844,38849.89844,37111,9430,37290.10156
37496,38299,35520,17124,36648.94922
37199,38048,37000,15305,37877.25
38290,41664.94922,38000,59601,40755.25
41540,41782,40250.10156,26119,40585.5
40750,41470,40566,15540,40994.64844
41199,41700,40670.35156,10466,41445.94922
41687,41687,40330,9764,41119
41349,41349,40638.64844,7555,40945.75
40949,41158,40420,5923,40550.75
40640,41180,40488.89844,6536,40874.69922
40800,41130.10156,40710.64844,7821,40912.30078
40950,40998,39551.19922,18102,39833.80078
40048,41450,40000,13165,41200.75
null,null,null,null,null
41305,42474.89844,40787.05078,17509,42286.19922
42300,42365.85156,41750.60156,10024,41975.19922
41474.89844,42149,41160,9595,41323.89844
41448,41940,41204.35156,7062,41634.19922
41500,41500,40912.35156,4418,41065.35156
41423.94922,41547.69922,41149.05078,7050,41262.25
41350,41924,41201.80078,6071,41451.75
41550,41850,41429,6049,41651.25
41784,41840,40100,10038,40241.44922
40300,40499.35156,39698.10156,10671,40160.94922
40299,40700,40003,5397,40459.69922
40695,40763.94922,40313,4375,40555.10156
41178.60156,41178.60156,40150,6393,40298.30078
40400,40594.75,39697.05078,5935,39891.05078
40000,40196.14844,38065.05078,10310,38471.89844
38510,38999,37586.89844,9230,37714
38010,38010,37350,12640,37610.94922
37400,37549,37003.30078,10750,37150.5
38000,38000,36908.30078,7681,37661.89844
37965,39134.89844,37850,8712,38829.60156
38999,39450,38551.5,9714,38750.64844
38850,39660.39844,38405.30078,7711,39557
39986,40080,39516.10156,4780,39891.35156
39850,40753.69922,39547.30078,9166,40612.19922
40924,41093,40550,7299,40865.14844
40940,41109.89844,40500.05078,6553,40831.25
40900,41450,40450.14844,8441,41326.89844
41499,41990,41300,8456,41856.10156
41950,41979.94922,41405.05078,4894,41561.05078
41501,41740,41009.64844,5894,41559.55078
41684.25,41884.60156,40700.05078,6622,41014.44922
41390,41390,39753.05078,8571,39911.55078
40000,40332.94922,38925.10156,10453,39068.39844
39389,39499,38201.5,13941,38739.89844
38980,40609,38950.5,49516,40014.25
40255,40388,38701.05078,20820,38944.55078
38900,39199.89844,37000,13346,37148.25
37185.55078,38049.94922,36675.05078,18750,37315.14844
37350,37625,36880,9515,37025.60156
36924,37089,36402.14844,16100,36664.14844
37000,37950,36801,11178,37813.30078
37813,38098.89844,37640.44922,4729,37881.80078
37690,37850,36160.89844,10909,36345.69922
36299.85156,36300.05078,34702,18142,35003.10156
35288,36150,35286.94922,7340,35902.44922
36102,36873.44922,36011.14844,8453,36715.5
36705,36848.94922,35205.55078,7855,35402.64844
35550,36330,35261,11067,36140.55078
36589,36589,35400,8303,36452.25
36687,36800,36300,5527,36513.55078
36450,37350,36450,10926,37187.25
37100,37277.55078,36001.10156,11900,36219.69922
36351,36534.94922,35656,10331,35922
36090,36270,35645,6130,35762.85156
35991,36001,35580.05078,5129,35675.5
35675,36100,35500,6353,35572.25
35800,35980,35501,4581,35559.10156
35590,35946.94922,35118.35156,7335,35740.94922
35750,36000,35280,6443,35381.69922
35310,36002,35310,7513,35874.30078
36200,36380,35860.5,5403,36029.30078
36150,36199,34343,9303,34613.30078
34799,34989,33879.94922,8633,34748.89844
34899,34999.89844,34000,7349,34706.75
34500,34785.94922,34200,3942,34353.39844
34353.39844,34399,33761,4927,33832.35156
33715,34059,32502,10185,32765.30078
33000,33475.14844,32900,9217,33285.14844
33535,33750,31680,14726,31856.40039
31995,32149.90039,31360,8506,31878.05078
31910.09961,32490.30078,31502.05078,7449,32219.15039
